"","sample","name","median(value)"
"42",3,"Klebsiella.oxytoca",0.000223656461457722
"43",3,"Lachnospiraceae.bacterium.CAG.364",0.000611894152825698
"44",3,"Lactobacillus.paracasei",-0.00987480347976089
"45",3,"Prevotella.buccae",0.000139077528729104
"46",3,"Providencia.alcalifaciens",-4.88628356833942e-05
"47",3,"Roseburia.intestinalis",1.24071789286972e-05
"48",3,"Streptococcus.infantis",0.000445334590040147
"49",3,"Streptococcus.sp..MP111F6_2",0.000504176859976724
"50",3,"X.Clostridium..aldenense",-0.000779613445047289
"51",3,"X.Ruminococcus..sp..MP14G5",0.000337800302077085
"52",4,"Actinomyces.sp..HMSC035G02",0.000176315799762961
"53",4,"Actinomyces.sp..ICM39",0.000668851687805727
"54",4,"Anaerostipes.sp..992a",0.000656215648632497
"55",4,"Bacteroides.ovatus",0.000415032904129475
"56",4,"Enterobacter.cloacae",0.0187064735218883
"57",4,"Erysipelatoclostridium.sp..MP95D5",0.000474229556857608
"58",4,"Intestinibacter.sp..MP113D11",0.00078110204776749
"59",4,"Klebsiella.oxytoca",-0.000945036736084148
"60",4,"Lachnospiraceae.bacterium.CAG.364",0.00156592397252098
"61",4,"Lactobacillus.paracasei",0.00804089056327939
"62",4,"Prevotella.buccae",0.000142258584673982
"63",4,"Providencia.alcalifaciens",0.000882914959220216
"64",4,"Roseburia.intestinalis",0.000796203501522541
"65",4,"Streptococcus.infantis",0.00113707518903539
"66",4,"Streptococcus.sp..MP111F6_2",0.00128600851166993
"67",4,"X.Clostridium..aldenense",-0.00183073576772586
"68",4,"X.Ruminococcus..sp..MP14G5",0.000632118782959878
"69",5,"Actinomyces.sp..HMSC035G02",0.000414379581343383
"70",5,"Actinomyces.sp..ICM39",0.000650504574878141
"71",5,"Anaerostipes.sp..992a",0.000554170866962522
"72",5,"Bacteroides.ovatus",-0.000153854351083282
"73",5,"Enterobacter.cloacae",0.0116158165037632
"74",5,"Erysipelatoclostridium.sp..MP95D5",0.0002189374063164
"75",5,"Intestinibacter.sp..MP113D11",0.000774366519181058
"76",5,"Klebsiella.oxytoca",0.00197404401842505
"77",5,"Lachnospiraceae.bacterium.CAG.364",0.000913907861104235
"78",5,"Lactobacillus.paracasei",0.0042234945576638
"79",5,"Prevotella.buccae",0.000186757140909322
"80",5,"Providencia.alcalifaciens",0.000864116795128211
"81",5,"Roseburia.intestinalis",-0.000197087458218448
"82",5,"Streptococcus.infantis",-0.00155029218876734
"83",5,"Streptococcus.sp..MP111F6_2",0.00109499937389046
"84",5,"X.Clostridium..aldenense",0.00298395904246718
"85",5,"X.Ruminococcus..sp..MP14G5",0.000801276473794132
"86",6,"Actinomyces.sp..HMSC035G02",0.00042903414578177
"87",6,"Actinomyces.sp..ICM39",0.00124481628881767
"88",6,"Anaerostipes.sp..992a",0.00135362945729867
"89",6,"Bacteroides.ovatus",0.00165946577908471
"90",6,"Enterobacter.cloacae",-0.0124664953909814
"91",6,"Erysipelatoclostridium.sp..MP95D5",0.000246242219873238
"92",6,"Intestinibacter.sp..MP113D11",0.000606335437623784
"93",6,"Klebsiella.oxytoca",0.00127040955703706
"94",6,"Lachnospiraceae.bacterium.CAG.364",0.00122454774100333
"95",6,"Lactobacillus.paracasei",0.00235748314298689
"96",6,"Prevotella.buccae",0.000570030038943514
"97",6,"Providencia.alcalifaciens",0.000792488368460909
"98",6,"Roseburia.intestinalis",-0.000621168059296906
"99",6,"Streptococcus.infantis",-0.00853419909253716
"100",6,"Streptococcus.sp..MP111F6_2",0.00241954845841974
"101",6,"X.Clostridium..aldenense",0.00273290055338293
"102",6,"X.Ruminococcus..sp..MP14G5",0.000516891595907509
"103",7,"Actinomyces.sp..HMSC035G02",-0.000869937241077423
"104",7,"Actinomyces.sp..ICM39",0.000603646360104904
"105",7,"Anaerostipes.sp..992a",0.000508205499500036
"106",7,"Bacteroides.ovatus",0.000394987699110061
"107",7,"Enterobacter.cloacae",0.00676807179115713
"108",7,"Erysipelatoclostridium.sp..MP95D5",0.000620459468336776
"109",7,"Intestinibacter.sp..MP113D11",0.000281020053080283
"110",7,"Klebsiella.oxytoca",-0.00164425669936463
"111",7,"Lachnospiraceae.bacterium.CAG.364",0.000663779093883932
"112",7,"Lactobacillus.paracasei",-0.0306632742285728
"113",7,"Prevotella.buccae",0.000143575642141514
"114",7,"Providencia.alcalifaciens",0.000711934379069135
"115",7,"Roseburia.intestinalis",0.000467249046778306
"116",7,"Streptococcus.infantis",0.000758693873649463
"117",7,"Streptococcus.sp..MP111F6_2",0.000404915190301836
"118",7,"X.Clostridium..aldenense",0.00099804432829842
"119",7,"X.Ruminococcus..sp..MP14G5",0.00050963246030733
"120",8,"Actinomyces.sp..HMSC035G02",0.000154262088472024
"121",8,"Actinomyces.sp..ICM39",0.00049770061741583
"122",8,"Anaerostipes.sp..992a",0.000509181700181216
"123",8,"Bacteroides.ovatus",0.000246203358983621
"124",8,"Enterobacter.cloacae",0.00260164798237383
"125",8,"Erysipelatoclostridium.sp..MP95D5",0.000444957113359123
"126",8,"Intestinibacter.sp..MP113D11",0.000136611139168963
"127",8,"Klebsiella.oxytoca",0.000470305501949042
"128",8,"Lachnospiraceae.bacterium.CAG.364",0.000436170128523372
"129",8,"Lactobacillus.paracasei",0.00596375297755003
"130",8,"Prevotella.buccae",0.000120284348668065
"131",8,"Providencia.alcalifaciens",0.00042530927748885
"132",8,"Roseburia.intestinalis",2.42828446062049e-05
"133",8,"Streptococcus.infantis",0.000609837530646473
"134",8,"Streptococcus.sp..MP111F6_2",-0.00400825985707343
"135",8,"X.Clostridium..aldenense",-0.000505379226524383
"136",8,"X.Ruminococcus..sp..MP14G5",0.000403775091399439
"137",9,"Actinomyces.sp..HMSC035G02",0.000134622830955777
"138",9,"Actinomyces.sp..ICM39",0.00069757184246555
"139",9,"Anaerostipes.sp..992a",0.000606050743954256
"140",9,"Bacteroides.ovatus",-0.00246347102802247
"141",9,"Enterobacter.cloacae",0.00597585830837488
"142",9,"Erysipelatoclostridium.sp..MP95D5",0.000147369115438778
"143",9,"Intestinibacter.sp..MP113D11",0.000475193228339776
"144",9,"Klebsiella.oxytoca",-0.000118582604045514
"145",9,"Lachnospiraceae.bacterium.CAG.364",0.000729146791854873
"146",9,"Lactobacillus.paracasei",0.00367984990589321
"147",9,"Prevotella.buccae",0.000182100346137304
"148",9,"Providencia.alcalifaciens",0.000713777903001755
"149",9,"Roseburia.intestinalis",-0.000195932036149316
"150",9,"Streptococcus.infantis",0.000499281362863258
"151",9,"Streptococcus.sp..MP111F6_2",0.00131453323410824
"152",9,"X.Clostridium..aldenense",-0.00286766490899026
"153",9,"X.Ruminococcus..sp..MP14G5",0.000505469011841342
"154",10,"Actinomyces.sp..HMSC035G02",0.000531341647729278
"155",10,"Actinomyces.sp..ICM39",-0.00014044315321371
"156",10,"Anaerostipes.sp..992a",0.00052512765978463
"157",10,"Bacteroides.ovatus",0.00109415501356125
"158",10,"Enterobacter.cloacae",0.0080561765935272
"159",10,"Erysipelatoclostridium.sp..MP95D5",0.000316435063723475
"160",10,"Intestinibacter.sp..MP113D11",0.00029945895948913
"161",10,"Klebsiella.oxytoca",0.00128166802460328
"162",10,"Lachnospiraceae.bacterium.CAG.364",0.00106508051976562
"163",10,"Lactobacillus.paracasei",0.00346479332074523
"164",10,"Prevotella.buccae",2.64580103248591e-05
"165",10,"Providencia.alcalifaciens",0.000797628541477025
"166",10,"Roseburia.intestinalis",-0.000216823580558412
"167",10,"Streptococcus.infantis",0.000190503433259437
"168",10,"Streptococcus.sp..MP111F6_2",0.00154609855962917
"169",10,"X.Clostridium..aldenense",0.0018686109688133
"170",10,"X.Ruminococcus..sp..MP14G5",0.000612681586062536
"171",11,"Actinomyces.sp..HMSC035G02",0.00013333421520656
"172",11,"Actinomyces.sp..ICM39",0.00058534275740385
"173",11,"Anaerostipes.sp..992a",0.000482092553284019
"174",11,"Bacteroides.ovatus",0.000392682646634057
"175",11,"Enterobacter.cloacae",-0.0549411997199059
"176",11,"Erysipelatoclostridium.sp..MP95D5",0.000274292324320413
"177",11,"Intestinibacter.sp..MP113D11",0.000477356021292508
"178",11,"Klebsiella.oxytoca",-0.000615408760495484
"179",11,"Lachnospiraceae.bacterium.CAG.364",0.00100944889709353
"180",11,"Lactobacillus.paracasei",0.00377152860164642
"181",11,"Prevotella.buccae",0.000176907495188061
"182",11,"Providencia.alcalifaciens",0.000662506354274228
"183",11,"Roseburia.intestinalis",-0.00102226587478071
"184",11,"Streptococcus.infantis",-0.0141121735796332
"185",11,"Streptococcus.sp..MP111F6_2",0.000545997128938325
"186",11,"X.Clostridium..aldenense",0.00150962092448026
"187",11,"X.Ruminococcus..sp..MP14G5",0.000375437550246716
"188",12,"Actinomyces.sp..HMSC035G02",0.000132043758640066
"189",12,"Actinomyces.sp..ICM39",0.00072029439616017
"190",12,"Anaerostipes.sp..992a",0.000605481181992218
"191",12,"Bacteroides.ovatus",0.000826561008580029
"192",12,"Enterobacter.cloacae",0.0152292693965137
"193",12,"Erysipelatoclostridium.sp..MP95D5",0.000430051659350283
"194",12,"Intestinibacter.sp..MP113D11",0.000743605138268322
"195",12,"Klebsiella.oxytoca",0.00206045270897448
"196",12,"Lachnospiraceae.bacterium.CAG.364",0.00101159204496071
"197",12,"Lactobacillus.paracasei",0.00625170464627445
"198",12,"Prevotella.buccae",0.000210336773307063
"199",12,"Providencia.alcalifaciens",0.000882144522620365
"200",12,"Roseburia.intestinalis",0.000557216582819819
"201",12,"Streptococcus.infantis",0.00087325373897329
"202",12,"Streptococcus.sp..MP111F6_2",4.06409344577696e-05
"203",12,"X.Clostridium..aldenense",0.00327047461178154
"204",12,"X.Ruminococcus..sp..MP14G5",0.000612747709965333
"205",13,"Actinomyces.sp..HMSC035G02",0.000154578468936961
"206",13,"Actinomyces.sp..ICM39",0.000667383661493659
"207",13,"Anaerostipes.sp..992a",0.000498925452120602
"208",13,"Bacteroides.ovatus",0.000409257234423421
"209",13,"Enterobacter.cloacae",-0.00266490608919412
"210",13,"Erysipelatoclostridium.sp..MP95D5",0.000650834612315521
"211",13,"Intestinibacter.sp..MP113D11",0.000253176200203598
"212",13,"Klebsiella.oxytoca",0.00276164582464844
"213",13,"Lachnospiraceae.bacterium.CAG.364",0.00143669807584956
"214",13,"Lactobacillus.paracasei",-0.00747844204306602
"215",13,"Prevotella.buccae",0.000194439387996681
"216",13,"Providencia.alcalifaciens",0.000727107631973922
"217",13,"Roseburia.intestinalis",0.000630951166385785
"218",13,"Streptococcus.infantis",0.00106362527003512
"219",13,"Streptococcus.sp..MP111F6_2",0.00052642633090727
"220",13,"X.Clostridium..aldenense",0.00503255659714341
"221",13,"X.Ruminococcus..sp..MP14G5",0.000693274749210104
"222",14,"Actinomyces.sp..HMSC035G02",0.000152878572407644
"223",14,"Actinomyces.sp..ICM39",-0.00384853966534138
"224",14,"Anaerostipes.sp..992a",0.00057696588919498
"225",14,"Bacteroides.ovatus",0.000451917221653275
"226",14,"Enterobacter.cloacae",0.0174364997074008
"227",14,"Erysipelatoclostridium.sp..MP95D5",0.000360936886863783
"228",14,"Intestinibacter.sp..MP113D11",0.000804173148935661
"229",14,"Klebsiella.oxytoca",0.00327302829828113
"230",14,"Lachnospiraceae.bacterium.CAG.364",0.00212309742346406
"231",14,"Lactobacillus.paracasei",0.00791166769340634
"232",14,"Prevotella.buccae",0.000154049230332021
"233",14,"Providencia.alcalifaciens",0.00117653765482828
"234",14,"Roseburia.intestinalis",0.000649511610390618
"235",14,"Streptococcus.infantis",0.00108589947922155
"236",14,"Streptococcus.sp..MP111F6_2",0.00108604511478916
"237",14,"X.Clostridium..aldenense",0.00495814811438322
"238",14,"X.Ruminococcus..sp..MP14G5",0.0004343156615505
"239",15,"Actinomyces.sp..HMSC035G02",0.000141069111123215
"240",15,"Actinomyces.sp..ICM39",0.000636340759228915
"241",15,"Anaerostipes.sp..992a",0.000498925452120602
"242",15,"Bacteroides.ovatus",0.000346441869623959
"243",15,"Enterobacter.cloacae",0.00638219178654253
"244",15,"Erysipelatoclostridium.sp..MP95D5",-0.00455595320090652
"245",15,"Intestinibacter.sp..MP113D11",0.00027562839386519
"246",15,"Klebsiella.oxytoca",8.25550578156253e-05
"247",15,"Lachnospiraceae.bacterium.CAG.364",0.00070204702205956
"248",15,"Lactobacillus.paracasei",-0.0272296257317066
"249",15,"Prevotella.buccae",0.000146912607306149
"250",15,"Providencia.alcalifaciens",0.000763098883908242
"251",15,"Roseburia.intestinalis",0.000601230625761673
"252",15,"Streptococcus.infantis",0.000817884952994063
"253",15,"Streptococcus.sp..MP111F6_2",0.000261253546341322
"254",15,"X.Clostridium..aldenense",-0.00208709482103586
"255",15,"X.Ruminococcus..sp..MP14G5",0.000504953670315444
"256",16,"Actinomyces.sp..HMSC035G02",0.000438990740804002
"257",16,"Actinomyces.sp..ICM39",0.00135255319764838
"258",16,"Anaerostipes.sp..992a",0.00136914273025468
"259",16,"Bacteroides.ovatus",0.00170513289049268
"260",16,"Enterobacter.cloacae",0.0113819194957614
"261",16,"Erysipelatoclostridium.sp..MP95D5",0.000244876966462471
"262",16,"Intestinibacter.sp..MP113D11",-0.00109945045551285
"263",16,"Klebsiella.oxytoca",0.00159448193153366
"264",16,"Lachnospiraceae.bacterium.CAG.364",-0.00224101252388209
"265",16,"Lactobacillus.paracasei",0.00353807909414172
"266",16,"Prevotella.buccae",0.000469597347546369
"267",16,"Providencia.alcalifaciens",0.000939899880904704
"268",16,"Roseburia.intestinalis",-0.000391893438063562
"269",16,"Streptococcus.infantis",0.000822549453005195
"270",16,"Streptococcus.sp..MP111F6_2",0.00255189160816371
"271",16,"X.Clostridium..aldenense",-0.000930072390474379
"272",16,"X.Ruminococcus..sp..MP14G5",0.000707237282767892
"273",17,"Actinomyces.sp..HMSC035G02",0.000127682404126972
"274",17,"Actinomyces.sp..ICM39",0.00148447381798178
"275",17,"Anaerostipes.sp..992a",0.00264583202078938
"276",17,"Bacteroides.ovatus",0.00046397652477026
"277",17,"Enterobacter.cloacae",0.0239764479920268
"278",17,"Erysipelatoclostridium.sp..MP95D5",0.000381896781618707
"279",17,"Intestinibacter.sp..MP113D11",0.0010577489156276
"280",17,"Klebsiella.oxytoca",0.000679118267726153
"281",17,"Lachnospiraceae.bacterium.CAG.364",0.00145889405393973
"282",17,"Lactobacillus.paracasei",0.00281072128564119
"283",17,"Prevotella.buccae",0.000869799085194245
"284",17,"Providencia.alcalifaciens",0.000927075161598623
"285",17,"Roseburia.intestinalis",0.00050136711797677
"286",17,"Streptococcus.infantis",0.00162820774130523
"287",17,"Streptococcus.sp..MP111F6_2",0.00174712436273694
"288",17,"X.Clostridium..aldenense",0.00260013178922236
"289",17,"X.Ruminococcus..sp..MP14G5",0.000575771176954731
"290",18,"Actinomyces.sp..HMSC035G02",0.000181273368070833
"291",18,"Actinomyces.sp..ICM39",0.000469425838673487
"292",18,"Anaerostipes.sp..992a",0.000500102643854916
"293",18,"Bacteroides.ovatus",0.000222474758629687
"294",18,"Enterobacter.cloacae",-0.0219860868528485
"295",18,"Erysipelatoclostridium.sp..MP95D5",0.000351354814483784
"296",18,"Intestinibacter.sp..MP113D11",0.000222591843339615
"297",18,"Klebsiella.oxytoca",-0.00442270189523697
"298",18,"Lachnospiraceae.bacterium.CAG.364",0.000544479640666395
"299",18,"Lactobacillus.paracasei",0.00105582503601909
"300",18,"Prevotella.buccae",0.000136974682391156
"301",18,"Providencia.alcalifaciens",0.000463337273686193
"302",18,"Roseburia.intestinalis",1.87442328751786e-05
"303",18,"Streptococcus.infantis",0.000756936031393707
"304",18,"Streptococcus.sp..MP111F6_2",0.000472503030323423
"305",18,"X.Clostridium..aldenense",0.00103842371026985
"306",18,"X.Ruminococcus..sp..MP14G5",0.000420635449700058
"307",19,"Actinomyces.sp..HMSC035G02",0.00012113805860281
"308",19,"Actinomyces.sp..ICM39",0.000759488058974966
"309",19,"Anaerostipes.sp..992a",0.00050495911273174
"310",19,"Bacteroides.ovatus",0.000153526831127238
"311",19,"Enterobacter.cloacae",-0.0779997259378433
"312",19,"Erysipelatoclostridium.sp..MP95D5",-0.00420218682847917
"313",19,"Intestinibacter.sp..MP113D11",0.000832421646919101
"314",19,"Klebsiella.oxytoca",-0.00100836015189998
"315",19,"Lachnospiraceae.bacterium.CAG.364",0.000781972892582417
"316",19,"Lactobacillus.paracasei",-0.0234167734161019
"317",19,"Prevotella.buccae",0.00017923790437635
"318",19,"Providencia.alcalifaciens",0.000767840654589236
"319",19,"Roseburia.intestinalis",0.00049051980022341
"320",19,"Streptococcus.infantis",0.000996942049823701
"321",19,"Streptococcus.sp..MP111F6_2",0.000780363217927516
"322",19,"X.Clostridium..aldenense",-0.00149417400825769
"323",19,"X.Ruminococcus..sp..MP14G5",0.000465313976746984
"324",20,"Actinomyces.sp..HMSC035G02",0.000149507068272214
"325",20,"Actinomyces.sp..ICM39",0.0012815622612834
"326",20,"Anaerostipes.sp..992a",0.00254757457878441
"327",20,"Bacteroides.ovatus",0.000303756838547997
"328",20,"Enterobacter.cloacae",0.0217166682705283
"329",20,"Erysipelatoclostridium.sp..MP95D5",-0.00211020023562014
"330",20,"Intestinibacter.sp..MP113D11",0.000640643120277673
"331",20,"Klebsiella.oxytoca",0.00182752549881116
"332",20,"Lachnospiraceae.bacterium.CAG.364",0.00159304664703086
"333",20,"Lactobacillus.paracasei",0.00392901711165905
"334",20,"Prevotella.buccae",0.000749383441871032
"335",20,"Providencia.alcalifaciens",0.00103417382342741
"336",20,"Roseburia.intestinalis",0.000846101727802306
"337",20,"Streptococcus.infantis",0.001422512345016
"338",20,"Streptococcus.sp..MP111F6_2",0.002020078827627
"339",20,"X.Clostridium..aldenense",-0.000508392331539653
"340",20,"X.Ruminococcus..sp..MP14G5",0.000479535185149871
"341",21,"Actinomyces.sp..HMSC035G02",0.000173062711837701
"342",21,"Actinomyces.sp..ICM39",0.000430707033956423
"343",21,"Anaerostipes.sp..992a",0.000498925452120602
"344",21,"Bacteroides.ovatus",0.000185053591849282
"345",21,"Enterobacter.cloacae",-0.026240412145853
"346",21,"Erysipelatoclostridium.sp..MP95D5",0.000446685749921016
"347",21,"Intestinibacter.sp..MP113D11",0.000166295954841189
"348",21,"Klebsiella.oxytoca",0.000234962375543546
"349",21,"Lachnospiraceae.bacterium.CAG.364",0.00056955189211294
"350",21,"Lactobacillus.paracasei",0.000789201585575938
"351",21,"Prevotella.buccae",0.000139438823680393
"352",21,"Providencia.alcalifaciens",0.000436246860772371
"353",21,"Roseburia.intestinalis",1.24071789286972e-05
"354",21,"Streptococcus.infantis",0.000789586367318407
"355",21,"Streptococcus.sp..MP111F6_2",0.000630000955425203
"356",21,"X.Clostridium..aldenense",-0.000208093166293111
"357",21,"X.Ruminococcus..sp..MP14G5",0.000359390716766939
"358",22,"Actinomyces.sp..HMSC035G02",0.000201268514501862
"359",22,"Actinomyces.sp..ICM39",0.000600671890424564
"360",22,"Anaerostipes.sp..992a",0.000435602589277551
"361",22,"Bacteroides.ovatus",0.000297668972052634
"362",22,"Enterobacter.cloacae",-0.0150455716066062
"363",22,"Erysipelatoclostridium.sp..MP95D5",0.000556145183509216
"364",22,"Intestinibacter.sp..MP113D11",0.000132256966026034
"365",22,"Klebsiella.oxytoca",0.00173437385819852
"366",22,"Lachnospiraceae.bacterium.CAG.364",0.000796740700025111
"367",22,"Lactobacillus.paracasei",0.00788738345727324
"368",22,"Prevotella.buccae",0.00011846444249386
"369",22,"Providencia.alcalifaciens",0.000538390100700781
"370",22,"Roseburia.intestinalis",5.22863665537443e-05
"371",22,"Streptococcus.infantis",0.000599865248659626
"372",22,"Streptococcus.sp..MP111F6_2",0.000591399759287015
"373",22,"X.Clostridium..aldenense",0.000840476248413324
"374",22,"X.Ruminococcus..sp..MP14G5",0.000380535726435483
"375",23,"Actinomyces.sp..HMSC035G02",0.000130869062559213
"376",23,"Actinomyces.sp..ICM39",0.00075364887015894
"377",23,"Anaerostipes.sp..992a",0.000596763275098056
"378",23,"Bacteroides.ovatus",0.000585111847613007
"379",23,"Enterobacter.cloacae",-0.0138107449747622
"380",23,"Erysipelatoclostridium.sp..MP95D5",0.000242751950281672
"381",23,"Intestinibacter.sp..MP113D11",0.000484551885165274
"382",23,"Klebsiella.oxytoca",0.00143894884968176
"383",23,"Lachnospiraceae.bacterium.CAG.364",0.000943080056458712
"384",23,"Lactobacillus.paracasei",0.00344740995205939
"385",23,"Prevotella.buccae",-0.000642110360786319
"386",23,"Providencia.alcalifaciens",0.000549855059944093
"387",23,"Roseburia.intestinalis",-0.00111879094038159
"388",23,"Streptococcus.infantis",0.000565498339710757
"389",23,"Streptococcus.sp..MP111F6_2",0.00105157849611714
"390",23,"X.Clostridium..aldenense",-0.00189520907588303
"391",23,"X.Ruminococcus..sp..MP14G5",0.000449285478680395
"392",24,"Actinomyces.sp..HMSC035G02",0.00064943777397275
"393",24,"Actinomyces.sp..ICM39",0.000779169931774959
"394",24,"Anaerostipes.sp..992a",0.000526055606314912
"395",24,"Bacteroides.ovatus",0.0017306316876784
"396",24,"Enterobacter.cloacae",0.00729527114890516
"397",24,"Erysipelatoclostridium.sp..MP95D5",0.000306194313452579
"398",24,"Intestinibacter.sp..MP113D11",0.000365771251381375
"399",24,"Klebsiella.oxytoca",0.00144575088052079
"400",24,"Lachnospiraceae.bacterium.CAG.364",0.00097763049416244
"401",24,"Lactobacillus.paracasei",0.00412663235329092
"402",24,"Prevotella.buccae",0.000170313098351471
"403",24,"Providencia.alcalifaciens",0.00076422150596045
"404",24,"Roseburia.intestinalis",-0.000411942659411579
"405",24,"Streptococcus.infantis",0.000928674155147746
"406",24,"Streptococcus.sp..MP111F6_2",0.00227479403838515
"407",24,"X.Clostridium..aldenense",-0.000863483874127269
"408",24,"X.Ruminococcus..sp..MP14G5",0.000289234259980731
"409",25,"Actinomyces.sp..HMSC035G02",0.00017105267761508
"410",25,"Actinomyces.sp..ICM39",0.00061532694962807
"411",25,"Anaerostipes.sp..992a",0.000505681615322828
"412",25,"Bacteroides.ovatus",0.000367695101886056
"413",25,"Enterobacter.cloacae",0.00652780081145465
"414",25,"Erysipelatoclostridium.sp..MP95D5",0.000550555210793391
"415",25,"Intestinibacter.sp..MP113D11",0.000272062359726988
"416",25,"Klebsiella.oxytoca",-0.00621157535351813
"417",25,"Lachnospiraceae.bacterium.CAG.364",9.63888633123133e-05
"418",25,"Lactobacillus.paracasei",-0.0341780446469784
"419",25,"Prevotella.buccae",0.000119561416795477
"420",25,"Providencia.alcalifaciens",0.000757310393964872
"421",25,"Roseburia.intestinalis",0.000182665935426485
"422",25,"Streptococcus.infantis",0.000782697286922485
"423",25,"Streptococcus.sp..MP111F6_2",0.000302000247756951
"424",25,"X.Clostridium..aldenense",-0.00232757127378136
"425",25,"X.Ruminococcus..sp..MP14G5",-0.0114206150174141
"426",26,"Actinomyces.sp..HMSC035G02",0.000750412116758525
"427",26,"Actinomyces.sp..ICM39",0.000802783149993047
"428",26,"Anaerostipes.sp..992a",0.000547668809304014
"429",26,"Bacteroides.ovatus",0.00163867318769917
"430",26,"Enterobacter.cloacae",0.0108713386580348
"431",26,"Erysipelatoclostridium.sp..MP95D5",0.000272007877356373
"432",26,"Intestinibacter.sp..MP113D11",0.000594399811234325
"433",26,"Klebsiella.oxytoca",0.00163957022596151
"434",26,"Lachnospiraceae.bacterium.CAG.364",0.000721030111890286
"435",26,"Lactobacillus.paracasei",0.0047670507337898
"436",26,"Prevotella.buccae",0.000167194455571007
"437",26,"Providencia.alcalifaciens",0.000752176361856982
"438",26,"Roseburia.intestinalis",-0.00022881846234668
"439",26,"Streptococcus.infantis",0.00128048792248592
"440",26,"Streptococcus.sp..MP111F6_2",0.00124985194997862
"441",26,"X.Clostridium..aldenense",-0.00137590669328347
"442",26,"X.Ruminococcus..sp..MP14G5",0.000640426733298227
"443",27,"Actinomyces.sp..HMSC035G02",0.000136174152430613
"444",27,"Actinomyces.sp..ICM39",0.000315054916427471
"445",27,"Anaerostipes.sp..992a",0.000621778628556058
"446",27,"Bacteroides.ovatus",0.000215184976696037
"447",27,"Enterobacter.cloacae",0.0100239743478596
"448",27,"Erysipelatoclostridium.sp..MP95D5",0.00024728053540457
"449",27,"Intestinibacter.sp..MP113D11",0.000752620107959956
"450",27,"Klebsiella.oxytoca",0.00206415931461379
"451",27,"Lachnospiraceae.bacterium.CAG.364",0.000604926550295204
"452",27,"Lactobacillus.paracasei",-0.0156008619815111
"453",27,"Prevotella.buccae",8.56270089570899e-05
"454",27,"Providencia.alcalifaciens",0.000786072778282687
"455",27,"Roseburia.intestinalis",0.000613484007772058
"456",27,"Streptococcus.infantis",-0.00379967386834323
"457",27,"Streptococcus.sp..MP111F6_2",0.000537802174221724
"458",27,"X.Clostridium..aldenense",0.00175416807178408
"459",27,"X.Ruminococcus..sp..MP14G5",0.000407391344197094
"460",28,"Actinomyces.sp..HMSC035G02",0.000671310175675899
"461",28,"Actinomyces.sp..ICM39",0.000772560219047591
"462",28,"Anaerostipes.sp..992a",0.000520475645316765
"463",28,"Bacteroides.ovatus",0.00143568427301943
"464",28,"Enterobacter.cloacae",0.00776340416632593
"465",28,"Erysipelatoclostridium.sp..MP95D5",0.000293620032607578
